id_run,model_name,model_def,variable,type,element,dims,level
9,onelvl_ind_run_8_no_grad_refyear,"Uni-level, varying intercepts and slopes - run 8 with no grad_refyear. Dimensions: Industry",salary,target,target,obs,
9,onelvl_ind_run_8_no_grad_refyear,"Uni-level, varying intercepts and slopes - run 8 with no grad_refyear. Dimensions: Industry",industry,dimension,dimension,industry,
10,onelvl_ind_run_9_no_public_private_sector,"Uni-level, varying intercepts and slopes - run 9 with no public_private_sector. Dimensions: Industry",avg_salary,parameter,intercept,industry,1
10,onelvl_ind_run_9_no_public_private_sector,"Uni-level, varying intercepts and slopes - run 9 with no public_private_sector. Dimensions: Industry",elementary_edu,parameter,slope,industry,1
10,onelvl_ind_run_9_no_public_private_sector,"Uni-level, varying intercepts and slopes - run 9 with no public_private_sector. Dimensions: Industry",highschool_edu,parameter,slope,industry,1
10,onelvl_ind_run_9_no_public_private_sector,"Uni-level, varying intercepts and slopes - run 9 with no public_private_sector. Dimensions: Industry",postsec_edu,parameter,slope,industry,1
10,onelvl_ind_run_9_no_public_private_sector,"Uni-level, varying intercepts and slopes - run 9 with no public_private_sector. Dimensions: Industry",undergrad_edu,parameter,slope,industry,1
10,onelvl_ind_run_9_no_public_private_sector,"Uni-level, varying intercepts and slopes - run 9 with no public_private_sector. Dimensions: Industry",graduate_edu,parameter,slope,industry,1
10,onelvl_ind_run_9_no_public_private_sector,"Uni-level, varying intercepts and slopes - run 9 with no public_private_sector. Dimensions: Industry",union,parameter,slope,industry,1
10,onelvl_ind_run_9_no_public_private_sector,"Uni-level, varying intercepts and slopes - run 9 with no public_private_sector. Dimensions: Industry",part_time,parameter,slope,industry,1
10,onelvl_ind_run_9_no_public_private_sector,"Uni-level, varying intercepts and slopes - run 9 with no public_private_sector. Dimensions: Industry",multiple_jobs,parameter,slope,industry,1
10,onelvl_ind_run_9_no_public_private_sector,"Uni-level, varying intercepts and slopes - run 9 with no public_private_sector. Dimensions: Industry",exp,parameter,slope,industry,1
10,onelvl_ind_run_9_no_public_private_sector,"Uni-level, varying intercepts and slopes - run 9 with no public_private_sector. Dimensions: Industry",sex,parameter,slope,industry,1
10,onelvl_ind_run_9_no_public_private_sector,"Uni-level, varying intercepts and slopes - run 9 with no public_private_sector. Dimensions: Industry",age,prameter,slope,industry,1
10,onelvl_ind_run_9_no_public_private_sector,"Uni-level, varying intercepts and slopes - run 9 with no public_private_sector. Dimensions: Industry",salary,target,target,obs,
10,onelvl_ind_run_9_no_public_private_sector,"Uni-level, varying intercepts and slopes - run 9 with no public_private_sector. Dimensions: Industry",industry,dimension,dimension,industry,
